"TimeCreated","Component","ErrorType","ProcessorApicId","Message"
"2026-02-27 22:35:12","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-28 20:17:13","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-28 21:05:14","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-28 21:31:14","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-28 23:11:38","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-02-28 23:19:29","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 02:01:21","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 02:01:28","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 02:19:31","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 02:25:23","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 22:17:27","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 23:03:21","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 23:27:22","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-01 23:39:15","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2026-03-02 01:47:13","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
